dates,water use,gas usage,miles driven,trash production,plane travel
2024-07-14 13:12:45.114784,43.60696740794839,98.83738494874784,42.09757466444717,23.472598215373047,29.1935748526956
2024-07-13 13:12:45.114784,32.39645827420596,160.08050907612298,94.63120486569196,64.4063721247544,28.90579488964874
2024-07-12 13:12:45.114784,21.48312865723873,195.7161007456275,83.75733594713262,35.13024299835859,13.167342664077752
2024-07-11 13:12:45.114784,64.82969684502044,190.96488451153348,85.08289556084043,25.339052345013062,7.667008925356246
2024-07-10 13:12:45.114784,51.04612014789722,63.83781781534998,54.17386991546947,25.03279838902625,24.779005611780743
2024-07-09 13:12:45.114784,45.49460728511508,60.352817944083554,68.75905125416992,32.86355158201999,22.22651423751887
2024-07-08 13:12:45.114784,42.87849599319934,196.76695043893488,94.7541586178729,58.44279955535925,24.084966898707066
2024-07-07 13:12:45.114784,22.878150993435646,139.30999129337255,45.24236922330244,24.08174253934051,15.384982506613964
2024-07-06 13:12:45.114784,26.63060012377412,143.2250793848328,69.1851599980468,27.34120613803656,16.251015937676627
2024-07-05 13:12:45.114784,47.2534057832589,182.4925669428013,35.627723506117256,20.853706715142305,15.581561857202004
2024-07-04 13:12:45.114784,42.56405906860647,81.74668643406523,40.85753837471137,53.039300708222655,5.477005560918514
2024-07-03 13:12:45.114784,23.062936798453087,173.10228871585258,50.209581466465565,65.22872247400883,21.622669101076617
2024-07-02 13:12:45.114784,37.56276161442288,152.34046191613058,83.76327126865694,48.292867874746975,12.40364616160652
2024-07-01 13:12:45.114784,38.69960190745128,141.47835568139243,51.61235489931771,44.60591704279549,20.814855627136467
2024-06-30 13:12:45.114784,43.97692014583192,106.687395612978,95.2836724436097,50.77736349456196,8.1796158625256
2024-06-29 13:12:45.114784,32.00231696748311,118.39691764297088,62.42600012779517,69.22898294702476,13.444849207868302
2024-06-28 13:12:45.114784,41.77203756026617,122.35371041286174,47.12883188431253,39.48384067835135,29.730254548575896
2024-06-27 13:12:45.114784,26.827411248517457,155.0154332372123,64.39419751623105,50.46351347132986,5.157921226742724
2024-06-26 13:12:45.114784,68.36760252450448,85.09216517751085,93.69972226419644,39.25744024165643,6.751602208931723
2024-06-25 13:12:45.114784,22.04004190056416,113.07718423129664,91.40299618211124,53.38491498770445,27.41876918137164
2024-06-24 13:12:45.114784,67.70936649397146,188.9180624299032,50.08964315969081,60.215080911547766,26.68490606026809
2024-06-23 13:12:45.114784,50.53440145370954,170.10906591691406,73.30440003627689,55.753935346743695,7.563318906471268
2024-06-22 13:12:45.114784,35.29337597141732,160.51252801959097,73.67113702916231,52.31691150071857,7.954939939221728
2024-10-19 13:16:09.041403,700.0,700.0,700.0,700.0,700.0
2024-10-19 13:16:15.379503,700.0,700.0,700.0,700.0,700.0
2024-10-20 22:25:20.680403,700.0,6.8,300.0,3.0,5.0
2024-10-20 22:25:29.759577,700.0,6.8,300.0,3.0,5.0
2024-10-21 00:23:38.415269,700.0,6.8,300.0,3.0,10.0
2024-10-21 00:23:41.727055,700.0,6.8,300.0,3.0,10.0
