,dates,water use,gas usage,driving distance,trash production,plane travel
33,2024-08-11 18:37:21.527321,39.80392940235458,162.29692380664045,80.13222567750387,51.941538625055074,29.22612099977306
34,2024-08-10 18:37:21.527321,27.354942936681375,102.80592120709645,77.30401969927122,46.194326913053196,20.79362099821595
35,2024-08-09 18:37:21.527321,39.89204898547375,100.15345391729494,64.34172323385283,38.96556370797194,8.530970885187129
36,2024-08-08 18:37:21.527321,27.9718559242759,189.4375940256551,67.19862067801687,60.52644927052768,25.166227752633272
37,2024-08-07 18:37:21.527321,59.63240074171587,91.34086497363052,92.15833104266848,56.374069262039264,25.346329759822915
38,2024-08-06 18:37:21.527321,66.5370859433618,78.63809880700828,41.645108080027356,31.672229698803537,27.161845131704155
39,2024-08-05 18:37:21.527321,20.18150749744353,101.38793817530217,30.955015201143752,52.39217857909061,9.113971685426726
40,2024-08-04 18:37:21.527321,52.99798995926197,170.52431672689926,39.147101792386046,64.58877111256456,13.569592503927764
41,2024-08-03 18:37:21.527321,57.952826279220986,89.43887576492935,52.099423428786494,33.08351306196935,22.84150757328866
42,2024-08-02 18:37:21.527321,23.11445191410982,159.62443847174927,88.80808735169411,50.48280659941535,12.26533719349887
43,2024-08-01 18:37:21.527321,46.39853353698287,125.94770552922618,80.78799484364492,59.756460975140996,15.1162783377398
44,2024-07-31 18:37:21.527321,38.095720421439864,111.19528662295076,84.22446343892585,27.262863679006152,4.053587307727903
45,2024-07-30 18:37:21.527321,51.437221431425286,72.43993264505805,41.948370073755854,60.265209526512535,26.87590458325251
46,2024-07-29 18:37:21.527321,36.8523250299472,92.50371072166851,49.17452533670621,22.217887662606227,21.54005403159999
47,2024-07-28 18:37:21.527321,30.666262575549666,195.44702374581567,95.89661908836854,60.39608674337402,26.11191324454804
48,2024-07-27 18:37:21.527321,62.46278707119283,80.39186990371732,65.49525379888141,47.45064704696455,16.11674533808339
49,2024-07-26 18:37:21.527321,57.88799678004513,125.39061409754216,80.40896878400304,58.17234726837681,26.188992158157568
50,2024-07-25 18:37:21.527321,60.41605944782488,188.0925051462867,46.397944694590834,52.25969162504478,22.67819740144628
51,2024-07-24 18:37:21.527321,68.58738066990676,115.21378206040376,81.7692308763334,59.40991206641768,22.308960501208723
52,2024-07-23 18:37:21.527321,49.07580519559333,101.46467448820681,38.83850262718489,31.967735561504334,20.502567972627038
53,2024-07-22 18:37:21.527321,44.66951797498898,180.0420199741112,84.95097078360722,57.18744252331746,18.329924034815107
54,2024-07-21 18:37:21.527321,42.976907545679275,149.57782940886472,44.62736954500936,34.636758288927815,15.030356755480756
55,2024-07-20 18:37:21.527321,59.917967318482525,153.22386181421342,82.26045116089907,63.28765048705582,12.5251822756008
56,2024-07-19 18:37:21.527321,39.766908693708714,55.76755243278195,67.01259024752511,22.6247652448592,28.18944530490917
57,2024-07-18 18:37:21.527321,69.36974175801983,134.304089766285,89.67742690251285,35.20057292514154,18.002709438000956
58,2024-07-17 18:37:21.527321,20.095547933148275,116.73234106335849,97.69935586124221,42.42634226485464,28.958806512065678
59,2024-07-16 18:37:21.527321,47.36347128024154,89.88431221349977,50.54273717163396,32.05389724420159,23.30822857239331
60,2024-07-15 18:37:21.527321,38.255948155646706,163.55850110058933,68.6767649771742,58.15052510350491,25.466165871937836
61,2024-07-14 18:37:21.527321,56.5069309523467,165.54543390115776,47.618597119631076,47.57722636533374,28.825152709633734
62,2024-07-13 18:37:21.527321,25.238456567163713,139.5777886349503,37.236729505837175,50.752381886928674,4.190033725083006
63,2024-07-12 18:37:21.527321,53.713128640479745,121.34951433049123,94.39850968974739,58.689823041347125,26.558563868107647
64,2024-07-11 18:37:21.527321,53.903464082854725,170.8967709750567,68.28452938516571,31.655751199276217,10.976057205380819
65,2024-07-10 18:37:21.527321,46.94651439263335,97.99127585131939,52.40364692600312,57.70510703979692,16.547932750296745
66,2024-07-09 18:37:21.527321,33.66134505247417,59.55551144854678,93.00017923461289,20.54133651107138,23.871184194171768
67,2024-07-08 18:37:21.527321,40.01271510493711,114.28199141863364,35.43262142439791,64.78133309808672,22.745999286829097
68,2024-07-07 18:37:21.527321,53.90292704505226,95.13623281315515,66.65331260765986,49.163858234271565,28.012810180327666
69,2024-07-06 18:37:21.527321,23.732455163311226,178.73159387170216,43.09453005533075,29.76799513919432,25.736025358544623
70,2024-07-05 18:37:21.527321,67.01039607893033,82.49940374124984,73.01910649130802,42.661359344899395,19.43202292041429
71,2024-07-04 18:37:21.527321,20.87385359812753,84.44081882256697,72.53621439398158,32.18332612639319,28.846098509721724
72,2024-07-03 18:37:21.527321,66.89385969796655,199.5069437102766,72.08794326588584,32.98668816772418,10.774414721881222
73,2024-07-02 18:37:21.527321,36.12803956956573,183.6137868064466,87.95097652112744,66.91321701524356,20.816015825067847
74,2024-07-01 18:37:21.527321,30.95710666342525,81.72323594329775,81.19488948877287,60.725171371135794,18.848620941180677
75,2024-06-30 18:37:21.527321,51.105987830666116,139.83481477780106,85.73009003877377,20.470851947377522,17.71489697806249
76,2024-06-29 18:37:21.527321,28.166841448789356,67.59280129156446,86.16420664968375,24.924734435333377,24.212076174972196
77,2024-06-28 18:37:21.527321,50.31533494688669,99.48088195815711,65.42014560882451,55.14932386069285,6.443550002292856
78,2024-06-27 18:37:21.527321,37.23910113359089,86.3610595590934,79.81103789901584,62.135203577470676,13.298946883069414
79,2024-06-26 18:37:21.527321,30.726057142785205,166.48732936533628,59.56868381531194,30.619726611965703,21.98396234746455
80,2024-06-25 18:37:21.527321,66.86599183562763,152.3346347509741,50.70057798933729,27.281560648971443,24.26932840342543
81,2024-06-24 18:37:21.527321,42.42117230002752,97.57060070134125,55.61883773618004,28.86755027074781,26.98830234273036
82,2024-06-23 18:37:21.527321,59.93719948041922,116.73229895242339,76.29245345610869,40.40712687587323,23.81325072387331
83,2024-06-22 18:37:21.527321,68.28076767721429,106.45125218782812,56.93804239414608,66.52992018561613,28.195461234858247
84,2024-06-21 18:37:21.527321,60.418196513345904,74.16823161369258,47.64071825948237,32.929517053514445,18.946012967407597
85,2024-06-20 18:37:21.527321,21.293850212276947,116.66617385480203,98.79779991226594,64.30900983272775,6.267641679706547
86,2024-06-19 18:37:21.527321,55.532480555643495,89.71101074242621,55.864785372590894,39.2695817866603,20.67337611996488
87,2024-06-18 18:37:21.527321,31.031719872135156,113.58862408773226,98.61824309628787,64.06175025799101,22.171149261644658
88,2024-06-17 18:37:21.527321,37.40114750353191,141.08504394301298,98.5809143020382,32.10524652889674,21.626085984602916
89,2024-06-16 18:37:21.527321,35.258912313670265,186.76282917086056,64.13029563156464,45.01384841626012,26.62552349374118
90,2024-06-15 18:37:21.527321,69.63947819698791,51.7305683377385,81.94453104696349,36.20750533964531,28.44624912033856
91,2024-06-14 18:37:21.527321,40.53173942335998,139.01627497309772,55.49967768099281,30.27384308210639,23.7673786151593
92,2024-06-13 18:37:21.527321,32.03443614380926,117.11363995907132,70.45128342263595,23.742727613397467,10.070961989367184
93,2024-06-12 18:37:21.527321,61.81469696428502,187.90271531503856,99.40367952017988,37.3382386566748,25.000660721837757
94,2024-06-11 18:37:21.527321,67.5869999031943,99.40876036685205,35.39494087475039,60.01738532420355,6.649933561260616
95,2024-06-10 18:37:21.527321,48.699776667112204,186.82728367321783,99.35021633811354,45.30309466526267,13.221485652630312
96,2024-06-09 18:37:21.527321,48.411658691957356,188.37021878048557,32.326650495041704,26.546793484541695,23.176095429366583
97,2024-06-08 18:37:21.527321,27.217166975574244,128.48960504374566,57.49162438387131,22.76815514407238,4.787670420593887
98,2024-06-07 18:37:21.527321,65.19826891420847,51.750976755053465,91.9775057429271,40.68068507435993,25.569309881120954
99,2024-06-06 18:37:21.527321,52.95584120229133,144.40704702750173,45.11815865178663,58.2512148426558,14.371619083619555
